                                                                                                                                              10 Nov 2020 22:50:46
FOR UNFUNDED EDUCATIONAL USE ONLY
Satellite-CSIM


      Epoch (UTCG)         Mean Motion (deg/sec)    Eccentricity    Inclination (deg)    Argument of Perigee (deg)    RAAN (deg)    Mean Anomaly (deg)      BStar 
-----------------------    ---------------------    ------------    -----------------    -------------------------    ----------    ------------------    --------
4 Nov 2020 20:51:45.575                 0.062342        0.001430               97.691                       82.413        19.383               277.872    0.000085
5 Nov 2020 11:18:29.569                 0.062342        0.001431               97.691                       80.628        19.974               279.656    0.000090
5 Nov 2020 16:07:24.219                 0.062342        0.001431               97.691                       80.027        20.171               280.256    0.000092
6 Nov 2020 03:21:31.712                 0.062342        0.001431               97.691                       78.598        20.631               281.685    0.000097
6 Nov 2020 08:10:26.359                 0.062342        0.001431               97.691                       77.991        20.828               282.291    0.000104
6 Nov 2020 17:48:15.607                 0.062342        0.001432               97.691                       76.780        21.222               283.502    0.000107
7 Nov 2020 03:26:04.803                 0.062342        0.001432               97.691                       75.573        21.616               284.707    0.000117
7 Nov 2020 11:27:35.812                 0.062342        0.001432               97.691                       74.582        21.945               285.699    0.000109
7 Nov 2020 19:29:06.791                 0.062342        0.001432               97.691                       73.547        22.273               286.732    0.000111


      Time (UTCG)             x (km)         y (km)         z (km)      Magnitude (km)
6 Nov 2020 05:03:46.200    6157.415045    1916.186526    2594.409831       6951.006633
6 Nov 2020 05:03:46.300    6157.178765    1915.997982    2595.104703       6951.004749
6 Nov 2020 05:03:46.400    6156.942411    1915.809415    2595.799545       6951.002866
6 Nov 2020 05:03:46.500    6156.705985    1915.620825    2596.494355       6951.000983
6 Nov 2020 05:03:46.600    6156.469485    1915.432213    2597.189135       6950.999100
6 Nov 2020 05:03:46.700    6156.232913    1915.243577    2597.883884       6950.997217
6 Nov 2020 05:03:46.800    6155.996267    1915.054919    2598.578601       6950.995334
6 Nov 2020 05:03:46.900    6155.759549    1914.866239    2599.273288       6950.993451
6 Nov 2020 05:03:47.000    6155.522757    1914.677535    2599.967944       6950.991568
6 Nov 2020 05:03:47.100    6155.285892    1914.488809    2600.662569       6950.989685
6 Nov 2020 05:03:47.200    6155.048954    1914.300060    2601.357163       6950.987803
6 Nov 2020 05:03:47.300    6154.811943    1914.111288    2602.051726       6950.985920
6 Nov 2020 05:03:47.400    6154.574859    1913.922494    2602.746258       6950.984037
6 Nov 2020 05:03:47.500    6154.337701    1913.733677    2603.440759       6950.982154
6 Nov 2020 05:03:47.600    6154.100471    1913.544837    2604.135229       6950.980272
6 Nov 2020 05:03:47.700    6153.863168    1913.355974    2604.829668       6950.978389
6 Nov 2020 05:03:47.800    6153.625791    1913.167089    2605.524076       6950.976507
6 Nov 2020 05:03:47.900    6153.388342    1912.978181    2606.218453       6950.974624
6 Nov 2020 05:03:48.000    6153.150819    1912.789250    2606.912799       6950.972742
6 Nov 2020 05:03:48.100    6152.913223    1912.600297    2607.607113       6950.970859
6 Nov 2020 05:03:48.200    6152.675555    1912.411321    2608.301397       6950.968977
6 Nov 2020 05:03:48.300    6152.437813    1912.222322    2608.995650       6950.967095
6 Nov 2020 05:03:48.400    6152.199998    1912.033300    2609.689872       6950.965213
6 Nov 2020 05:03:48.500    6151.962110    1911.844256    2610.384062       6950.963330
6 Nov 2020 05:03:48.600    6151.724149    1911.655189    2611.078222       6950.961448
6 Nov 2020 05:03:48.700    6151.486116    1911.466100    2611.772350       6950.959566
6 Nov 2020 05:03:48.800    6151.248009    1911.276987    2612.466448       6950.957684
6 Nov 2020 05:03:48.900    6151.009829    1911.087852    2613.160514       6950.955802
6 Nov 2020 05:03:49.000    6150.771576    1910.898694    2613.854549       6950.953920
6 Nov 2020 05:03:49.100    6150.533249    1910.709514    2614.548553       6950.952038
6 Nov 2020 05:03:49.200    6150.294850    1910.520311    2615.242526       6950.950156
6 Nov 2020 05:03:49.300    6150.056378    1910.331085    2615.936468       6950.948275
6 Nov 2020 05:03:49.400    6149.817833    1910.141837    2616.630379       6950.946393
6 Nov 2020 05:03:49.500    6149.579215    1909.952566    2617.324258       6950.944511
6 Nov 2020 05:03:49.600    6149.340524    1909.763272    2618.018107       6950.942629
6 Nov 2020 05:03:49.700    6149.101760    1909.573955    2618.711924       6950.940748
6 Nov 2020 05:03:49.800    6148.862922    1909.384616    2619.405710       6950.938866
6 Nov 2020 05:03:49.900    6148.624012    1909.195254    2620.099464       6950.936985
6 Nov 2020 05:03:50.000    6148.385029    1909.005870    2620.793188       6950.935103
6 Nov 2020 05:03:50.100    6148.145973    1908.816462    2621.486880       6950.933222
6 Nov 2020 05:03:50.200    6147.906843    1908.627033    2622.180542       6950.931340
6 Nov 2020 05:03:50.300    6147.667641    1908.437580    2622.874172       6950.929459
6 Nov 2020 05:03:50.400    6147.428366    1908.248105    2623.567770       6950.927578
6 Nov 2020 05:03:50.500    6147.189018    1908.058607    2624.261338       6950.925696
6 Nov 2020 05:03:50.600    6146.949597    1907.869087    2624.954874       6950.923815
6 Nov 2020 05:03:50.700    6146.710102    1907.679544    2625.648379       6950.921934
6 Nov 2020 05:03:50.800    6146.470535    1907.489978    2626.341853       6950.920053
6 Nov 2020 05:03:50.900    6146.230895    1907.300389    2627.035295       6950.918172
6 Nov 2020 05:03:51.000    6145.991182    1907.110778    2627.728706       6950.916291
6 Nov 2020 05:03:51.100    6145.751396    1906.921144    2628.422086       6950.914410
6 Nov 2020 05:03:51.200    6145.511537    1906.731488    2629.115435       6950.912529
6 Nov 2020 05:03:51.300    6145.271605    1906.541809    2629.808752       6950.910648
6 Nov 2020 05:03:51.400    6145.031600    1906.352107    2630.502038       6950.908767
6 Nov 2020 05:03:51.500    6144.791522    1906.162383    2631.195293       6950.906887
6 Nov 2020 05:03:51.600    6144.551371    1905.972636    2631.888516       6950.905006
6 Nov 2020 05:03:51.700    6144.311147    1905.782867    2632.581708       6950.903125
6 Nov 2020 05:03:51.800    6144.070850    1905.593075    2633.274869       6950.901244
6 Nov 2020 05:03:51.900    6143.830480    1905.403260    2633.967998       6950.899364
6 Nov 2020 05:03:52.000    6143.590037    1905.213422    2634.661096       6950.897483
6 Nov 2020 05:03:52.100    6143.349522    1905.023562    2635.354163       6950.895603
6 Nov 2020 05:03:52.200    6143.108933    1904.833680    2636.047198       6950.893722
6 Nov 2020 05:03:52.300    6142.868272    1904.643774    2636.740202       6950.891842
6 Nov 2020 05:03:52.400    6142.627537    1904.453846    2637.433174       6950.889962
6 Nov 2020 05:03:52.500    6142.386730    1904.263896    2638.126115       6950.888081
6 Nov 2020 05:03:52.600    6142.145849    1904.073923    2638.819025       6950.886201
6 Nov 2020 05:03:52.700    6141.904896    1903.883927    2639.511903       6950.884321
6 Nov 2020 05:03:52.800    6141.663870    1903.693909    2640.204750       6950.882441
6 Nov 2020 05:03:52.900    6141.422770    1903.503868    2640.897565       6950.880561
6 Nov 2020 05:03:53.000    6141.181598    1903.313804    2641.590349       6950.878681
6 Nov 2020 05:03:53.100    6140.940353    1903.123718    2642.283102       6950.876801
6 Nov 2020 05:03:53.200    6140.699035    1902.933609    2642.975823       6950.874921
6 Nov 2020 05:03:53.300    6140.457645    1902.743478    2643.668512       6950.873041
6 Nov 2020 05:03:53.400    6140.216181    1902.553324    2644.361170       6950.871161
6 Nov 2020 05:03:53.500    6139.974644    1902.363148    2645.053797       6950.869281
6 Nov 2020 05:03:53.600    6139.733035    1902.172949    2645.746392       6950.867401
6 Nov 2020 05:03:53.700    6139.491352    1901.982727    2646.438955       6950.865522
6 Nov 2020 05:03:53.800    6139.249597    1901.792483    2647.131487       6950.863642
6 Nov 2020 05:03:53.900    6139.007769    1901.602216    2647.823988       6950.861762
6 Nov 2020 05:03:54.000    6138.765867    1901.411926    2648.516457       6950.859883
6 Nov 2020 05:03:54.100    6138.523893    1901.221614    2649.208894       6950.858003
6 Nov 2020 05:03:54.200    6138.281846    1901.031280    2649.901300       6950.856124
6 Nov 2020 05:03:54.300    6138.039727    1900.840923    2650.593675       6950.854244
6 Nov 2020 05:03:54.400    6137.797534    1900.650543    2651.286018       6950.852365
6 Nov 2020 05:03:54.500    6137.555268    1900.460141    2651.978329       6950.850486
6 Nov 2020 05:03:54.600    6137.312930    1900.269716    2652.670609       6950.848606
6 Nov 2020 05:03:54.700    6137.070519    1900.079268    2653.362857       6950.846727
6 Nov 2020 05:03:54.800    6136.828034    1899.888798    2654.055073       6950.844848
6 Nov 2020 05:03:54.900    6136.585477    1899.698306    2654.747258       6950.842969
6 Nov 2020 05:03:55.000    6136.342848    1899.507791    2655.439411       6950.841090
6 Nov 2020 05:03:55.100    6136.100145    1899.317253    2656.131533       6950.839211
6 Nov 2020 05:03:55.200    6135.857369    1899.126693    2656.823623       6950.837332
6 Nov 2020 05:03:55.300    6135.614521    1898.936110    2657.515682       6950.835453
6 Nov 2020 05:03:55.400    6135.371599    1898.745505    2658.207708       6950.833574
6 Nov 2020 05:03:55.500    6135.128605    1898.554877    2658.899703       6950.831695
6 Nov 2020 05:03:55.600    6134.885538    1898.364227    2659.591667       6950.829816
6 Nov 2020 05:03:55.700    6134.642398    1898.173554    2660.283599       6950.827938
6 Nov 2020 05:03:55.800    6134.399185    1897.982858    2660.975499       6950.826059
6 Nov 2020 05:03:55.900    6134.155900    1897.792140    2661.667367       6950.824180
6 Nov 2020 05:03:56.000    6133.912542    1897.601400    2662.359204       6950.822302
6 Nov 2020 05:03:56.100    6133.669110    1897.410637    2663.051009       6950.820423
6 Nov 2020 05:03:56.200    6133.425606    1897.219851    2663.742783       6950.818545
6 Nov 2020 05:03:56.300    6133.182029    1897.029043    2664.434524       6950.816666
6 Nov 2020 05:03:56.400    6132.938380    1896.838212    2665.126234       6950.814788
6 Nov 2020 05:03:56.500    6132.694657    1896.647359    2665.817912       6950.812910
6 Nov 2020 05:03:56.600    6132.450862    1896.456483    2666.509559       6950.811031
6 Nov 2020 05:03:56.700    6132.206994    1896.265585    2667.201174       6950.809153
6 Nov 2020 05:03:56.800    6131.963053    1896.074664    2667.892756       6950.807275
6 Nov 2020 05:03:56.900    6131.719039    1895.883721    2668.584308       6950.805397
6 Nov 2020 05:03:57.000    6131.474952    1895.692755    2669.275827       6950.803519
6 Nov 2020 05:03:57.100    6131.230793    1895.501767    2669.967315       6950.801641
6 Nov 2020 05:03:57.200    6130.986561    1895.310756    2670.658771       6950.799763
6 Nov 2020 05:03:57.300    6130.742256    1895.119723    2671.350195       6950.797885
6 Nov 2020 05:03:57.400    6130.497878    1894.928667    2672.041587       6950.796007
6 Nov 2020 05:03:57.500    6130.253427    1894.737589    2672.732947       6950.794129
6 Nov 2020 05:03:57.600    6130.008904    1894.546488    2673.424276       6950.792251
6 Nov 2020 05:03:57.700    6129.764308    1894.355365    2674.115573       6950.790373
6 Nov 2020 05:03:57.800    6129.519639    1894.164219    2674.806838       6950.788496
6 Nov 2020 05:03:57.900    6129.274897    1893.973051    2675.498071       6950.786618
6 Nov 2020 05:03:58.000    6129.030083    1893.781860    2676.189272       6950.784740
6 Nov 2020 05:03:58.100    6128.785195    1893.590647    2676.880441       6950.782863
6 Nov 2020 05:03:58.200    6128.540235    1893.399411    2677.571579       6950.780985
6 Nov 2020 05:03:58.300    6128.295203    1893.208153    2678.262684       6950.779108
6 Nov 2020 05:03:58.400    6128.050097    1893.016872    2678.953758       6950.777231
6 Nov 2020 05:03:58.500    6127.804919    1892.825569    2679.644800       6950.775353
6 Nov 2020 05:03:58.600    6127.559668    1892.634244    2680.335810       6950.773476
6 Nov 2020 05:03:58.700    6127.314344    1892.442896    2681.026788       6950.771599
6 Nov 2020 05:03:58.800    6127.068947    1892.251525    2681.717734       6950.769721
6 Nov 2020 05:03:58.900    6126.823478    1892.060132    2682.408648       6950.767844
6 Nov 2020 05:03:59.000    6126.577936    1891.868716    2683.099530       6950.765967
6 Nov 2020 05:03:59.100    6126.332321    1891.677279    2683.790381       6950.764090
6 Nov 2020 05:03:59.200    6126.086633    1891.485818    2684.481199       6950.762213
6 Nov 2020 05:03:59.300    6125.840873    1891.294335    2685.171985       6950.760336
6 Nov 2020 05:03:59.400    6125.595040    1891.102830    2685.862740       6950.758459
6 Nov 2020 05:03:59.500    6125.349134    1890.911302    2686.553462       6950.756582
6 Nov 2020 05:03:59.600    6125.103155    1890.719752    2687.244153       6950.754706
6 Nov 2020 05:03:59.700    6124.857104    1890.528179    2687.934811       6950.752829
6 Nov 2020 05:03:59.800    6124.610980    1890.336584    2688.625437       6950.750952
6 Nov 2020 05:03:59.900    6124.364783    1890.144966    2689.316032       6950.749076
6 Nov 2020 05:04:00.000    6124.118514    1889.953326    2690.006594       6950.747199
6 Nov 2020 05:04:00.100    6123.872172    1889.761664    2690.697125       6950.745322
6 Nov 2020 05:04:00.200    6123.625757    1889.569979    2691.387623       6950.743446
6 Nov 2020 05:04:00.300    6123.379269    1889.378272    2692.078089       6950.741570
6 Nov 2020 05:04:00.400    6123.132709    1889.186542    2692.768523       6950.739693
6 Nov 2020 05:04:00.500    6122.886076    1888.994790    2693.458926       6950.737817
6 Nov 2020 05:04:00.600    6122.639370    1888.803015    2694.149296       6950.735940
6 Nov 2020 05:04:00.700    6122.392592    1888.611218    2694.839634       6950.734064
6 Nov 2020 05:04:00.800    6122.145741    1888.419398    2695.529940       6950.732188
6 Nov 2020 05:04:00.900    6121.898817    1888.227556    2696.220213       6950.730312
6 Nov 2020 05:04:01.000    6121.651820    1888.035692    2696.910455       6950.728436
6 Nov 2020 05:04:01.100    6121.404751    1887.843805    2697.600665       6950.726560
6 Nov 2020 05:04:01.200    6121.157609    1887.651896    2698.290842       6950.724684
6 Nov 2020 05:04:01.300    6120.910395    1887.459965    2698.980988       6950.722808
6 Nov 2020 05:04:01.400    6120.663108    1887.268011    2699.671101       6950.720932
6 Nov 2020 05:04:01.500    6120.415748    1887.076034    2700.361182       6950.719056
6 Nov 2020 05:04:01.600    6120.168315    1886.884035    2701.051231       6950.717180
6 Nov 2020 05:04:01.700    6119.920810    1886.692014    2701.741248       6950.715305
6 Nov 2020 05:04:01.800    6119.673232    1886.499970    2702.431232       6950.713429
6 Nov 2020 05:04:01.900    6119.425581    1886.307904    2703.121185       6950.711553
6 Nov 2020 05:04:02.000    6119.177858    1886.115816    2703.811105       6950.709678
6 Nov 2020 05:04:02.100    6118.930062    1885.923705    2704.500993       6950.707802
6 Nov 2020 05:04:02.200    6118.682194    1885.731572    2705.190849       6950.705927
6 Nov 2020 05:04:02.300    6118.434253    1885.539416    2705.880673       6950.704051
6 Nov 2020 05:04:02.400    6118.186239    1885.347238    2706.570464       6950.702176
6 Nov 2020 05:04:02.500    6117.938152    1885.155038    2707.260223       6950.700301
6 Nov 2020 05:04:02.600    6117.689993    1884.962815    2707.949950       6950.698425
6 Nov 2020 05:04:02.700    6117.441761    1884.770570    2708.639645       6950.696550
6 Nov 2020 05:04:02.800    6117.193457    1884.578303    2709.329308       6950.694675
6 Nov 2020 05:04:02.900    6116.945080    1884.386013    2710.018938       6950.692800
6 Nov 2020 05:04:03.000    6116.696630    1884.193700    2710.708536       6950.690925
6 Nov 2020 05:04:03.100    6116.448108    1884.001366    2711.398102       6950.689050
6 Nov 2020 05:04:03.200    6116.199513    1883.809009    2712.087635       6950.687175
6 Nov 2020 05:04:03.300    6115.950845    1883.616629    2712.777136       6950.685300
6 Nov 2020 05:04:03.400    6115.702105    1883.424228    2713.466605       6950.683425
6 Nov 2020 05:04:03.500    6115.453292    1883.231803    2714.156041       6950.681550
6 Nov 2020 05:04:03.600    6115.204407    1883.039357    2714.845446       6950.679676
6 Nov 2020 05:04:03.700    6114.955449    1882.846888    2715.534818       6950.677801
6 Nov 2020 05:04:03.800    6114.706418    1882.654397    2716.224157       6950.675926
6 Nov 2020 05:04:03.900    6114.457315    1882.461883    2716.913464       6950.674052
6 Nov 2020 05:04:04.000    6114.208139    1882.269347    2717.602739       6950.672177
6 Nov 2020 05:04:04.100    6113.958891    1882.076789    2718.291982       6950.670303
6 Nov 2020 05:04:04.200    6113.709570    1881.884209    2718.981192       6950.668428
6 Nov 2020 05:04:04.300    6113.460176    1881.691606    2719.670369       6950.666554
6 Nov 2020 05:04:04.400    6113.210710    1881.498980    2720.359515       6950.664679
6 Nov 2020 05:04:04.500    6112.961171    1881.306333    2721.048628       6950.662805
6 Nov 2020 05:04:04.600    6112.711560    1881.113663    2721.737708       6950.660931
6 Nov 2020 05:04:04.700    6112.461876    1880.920970    2722.426757       6950.659057
6 Nov 2020 05:04:04.800    6112.212119    1880.728256    2723.115772       6950.657183
6 Nov 2020 05:04:04.900    6111.962290    1880.535519    2723.804756       6950.655308
6 Nov 2020 05:04:05.000    6111.712388    1880.342760    2724.493707       6950.653434
6 Nov 2020 05:04:05.100    6111.462414    1880.149978    2725.182625       6950.651560
6 Nov 2020 05:04:05.200    6111.212367    1879.957174    2725.871511       6950.649686
6 Nov 2020 05:04:05.300    6110.962248    1879.764348    2726.560365       6950.647813
6 Nov 2020 05:04:05.400    6110.712056    1879.571499    2727.249186       6950.645939
6 Nov 2020 05:04:05.500    6110.461791    1879.378628    2727.937974       6950.644065
6 Nov 2020 05:04:05.600    6110.211454    1879.185735    2728.626730       6950.642191
6 Nov 2020 05:04:05.700    6109.961044    1878.992819    2729.315454       6950.640318
6 Nov 2020 05:04:05.800    6109.710562    1878.799881    2730.004145       6950.638444
6 Nov 2020 05:04:05.900    6109.460007    1878.606921    2730.692804       6950.636570
6 Nov 2020 05:04:06.000    6109.209380    1878.413939    2731.381430       6950.634697
6 Nov 2020 05:04:06.100    6108.958680    1878.220934    2732.070024       6950.632824
6 Nov 2020 05:04:06.200    6108.707908    1878.027907    2732.758585       6950.630950
6 Nov 2020 05:04:06.300    6108.457063    1877.834858    2733.447113       6950.629077
6 Nov 2020 05:04:06.400    6108.206145    1877.641786    2734.135609       6950.627203
6 Nov 2020 05:04:06.500    6107.955155    1877.448692    2734.824073       6950.625330
6 Nov 2020 05:04:06.600    6107.704093    1877.255576    2735.512504       6950.623457
6 Nov 2020 05:04:06.700    6107.452958    1877.062437    2736.200902       6950.621584
6 Nov 2020 05:04:06.800    6107.201750    1876.869276    2736.889268       6950.619711
6 Nov 2020 05:04:06.900    6106.950470    1876.676093    2737.577601       6950.617838
6 Nov 2020 05:04:07.000    6106.699118    1876.482888    2738.265901       6950.615965
6 Nov 2020 05:04:07.100    6106.447693    1876.289660    2738.954169       6950.614092
6 Nov 2020 05:04:07.200    6106.196195    1876.096410    2739.642405       6950.612219
6 Nov 2020 05:04:07.300    6105.944625    1875.903138    2740.330607       6950.610346
6 Nov 2020 05:04:07.400    6105.692982    1875.709843    2741.018778       6950.608473
6 Nov 2020 05:04:07.500    6105.441267    1875.516527    2741.706915       6950.606601
6 Nov 2020 05:04:07.600    6105.189480    1875.323187    2742.395020       6950.604728
6 Nov 2020 05:04:07.700    6104.937620    1875.129826    2743.083092       6950.602855
6 Nov 2020 05:04:07.800    6104.685687    1874.936443    2743.771131       6950.600983
6 Nov 2020 05:04:07.900    6104.433682    1874.743037    2744.459138       6950.599110
6 Nov 2020 05:04:08.000    6104.181604    1874.549608    2745.147112       6950.597238
6 Nov 2020 05:04:08.100    6103.929454    1874.356158    2745.835054       6950.595365
6 Nov 2020 05:04:08.200    6103.677232    1874.162685    2746.522963       6950.593493
6 Nov 2020 05:04:08.300    6103.424937    1873.969191    2747.210839       6950.591621
6 Nov 2020 05:04:08.400    6103.172569    1873.775673    2747.898682       6950.589749
6 Nov 2020 05:04:08.500    6102.920129    1873.582134    2748.586493       6950.587876
6 Nov 2020 05:04:08.600    6102.667617    1873.388572    2749.274271       6950.586004
6 Nov 2020 05:04:08.700    6102.415032    1873.194989    2749.962016       6950.584132
6 Nov 2020 05:04:08.800    6102.162375    1873.001382    2750.649728       6950.582260
6 Nov 2020 05:04:08.900    6101.909645    1872.807754    2751.337408       6950.580388
6 Nov 2020 05:04:09.000    6101.656843    1872.614103    2752.025055       6950.578516
6 Nov 2020 05:04:09.100    6101.403968    1872.420431    2752.712669       6950.576644
6 Nov 2020 05:04:09.200    6101.151021    1872.226735    2753.400251       6950.574773
6 Nov 2020 05:04:09.300    6100.898001    1872.033018    2754.087799       6950.572901
6 Nov 2020 05:04:09.400    6100.644909    1871.839279    2754.775315       6950.571029
6 Nov 2020 05:04:09.500    6100.391745    1871.645517    2755.462798       6950.569157
6 Nov 2020 05:04:09.600    6100.138508    1871.451733    2756.150248       6950.567286
6 Nov 2020 05:04:09.700    6099.885199    1871.257927    2756.837666       6950.565414
6 Nov 2020 05:04:09.800    6099.631817    1871.064098    2757.525050       6950.563543
6 Nov 2020 05:04:09.900    6099.378363    1870.870248    2758.212402       6950.561671
6 Nov 2020 05:04:10.000    6099.124836    1870.676375    2758.899721       6950.559800
6 Nov 2020 05:04:10.100    6098.871237    1870.482480    2759.587007       6950.557929
6 Nov 2020 05:04:10.200    6098.617565    1870.288562    2760.274260       6950.556057
6 Nov 2020 05:04:10.300    6098.363822    1870.094623    2760.961480       6950.554186
6 Nov 2020 05:04:10.400    6098.110005    1869.900661    2761.648668       6950.552315
6 Nov 2020 05:04:10.500    6097.856117    1869.706677    2762.335822       6950.550444
6 Nov 2020 05:04:10.600    6097.602155    1869.512671    2763.022944       6950.548573
6 Nov 2020 05:04:10.700    6097.348122    1869.318643    2763.710033       6950.546702
6 Nov 2020 05:04:10.800    6097.094016    1869.124592    2764.397088       6950.544831
6 Nov 2020 05:04:10.900    6096.839838    1868.930520    2765.084111       6950.542960
6 Nov 2020 05:04:11.000    6096.585587    1868.736425    2765.771101       6950.541089
6 Nov 2020 05:04:11.100    6096.331264    1868.542308    2766.458059       6950.539218
6 Nov 2020 05:04:11.200    6096.076868    1868.348168    2767.144983       6950.537347
6 Nov 2020 05:04:11.300    6095.822400    1868.154007    2767.831874       6950.535477
6 Nov 2020 05:04:11.400    6095.567860    1867.959823    2768.518732       6950.533606
6 Nov 2020 05:04:11.500    6095.313248    1867.765617    2769.205557       6950.531736
6 Nov 2020 05:04:11.600    6095.058563    1867.571389    2769.892350       6950.529865
6 Nov 2020 05:04:11.700    6094.803805    1867.377139    2770.579109       6950.527995
6 Nov 2020 05:04:11.800    6094.548975    1867.182867    2771.265835       6950.526124
6 Nov 2020 05:04:11.900    6094.294073    1866.988572    2771.952529       6950.524254
6 Nov 2020 05:04:12.000    6094.039099    1866.794256    2772.639189       6950.522383
6 Nov 2020 05:04:12.100    6093.784052    1866.599917    2773.325816       6950.520513
6 Nov 2020 05:04:12.200    6093.528933    1866.405556    2774.012411       6950.518643
6 Nov 2020 05:04:12.300    6093.273741    1866.211173    2774.698972       6950.516773
6 Nov 2020 05:04:12.400    6093.018477    1866.016767    2775.385500       6950.514903
6 Nov 2020 05:04:12.500    6092.763141    1865.822340    2776.071995       6950.513033
6 Nov 2020 05:04:12.600    6092.507732    1865.627890    2776.758458       6950.511163
6 Nov 2020 05:04:12.700    6092.252251    1865.433418    2777.444887       6950.509293
6 Nov 2020 05:04:12.800    6091.996698    1865.238924    2778.131283       6950.507423
6 Nov 2020 05:04:12.900    6091.741072    1865.044408    2778.817646       6950.505553
6 Nov 2020 05:04:13.000    6091.485374    1864.849870    2779.503975       6950.503683
6 Nov 2020 05:04:13.100    6091.229604    1864.655310    2780.190272       6950.501814
6 Nov 2020 05:04:13.200    6090.973761    1864.460727    2780.876536       6950.499944
6 Nov 2020 05:04:13.300    6090.717846    1864.266123    2781.562766       6950.498074
6 Nov 2020 05:04:13.400    6090.461859    1864.071496    2782.248964       6950.496205
6 Nov 2020 05:04:13.500    6090.205799    1863.876847    2782.935128       6950.494335
6 Nov 2020 05:04:13.600    6089.949667    1863.682176    2783.621259       6950.492466
6 Nov 2020 05:04:13.700    6089.693463    1863.487483    2784.307357       6950.490597
6 Nov 2020 05:04:13.800    6089.437187    1863.292767    2784.993422       6950.488727
6 Nov 2020 05:04:13.900    6089.180838    1863.098030    2785.679454       6950.486858
6 Nov 2020 05:04:14.000    6088.924417    1862.903270    2786.365452       6950.484989
6 Nov 2020 05:04:14.100    6088.667923    1862.708488    2787.051418       6950.483120
6 Nov 2020 05:04:14.200    6088.411357    1862.513685    2787.737350       6950.481250
6 Nov 2020 05:04:14.300    6088.154719    1862.318859    2788.423249       6950.479381
6 Nov 2020 05:04:14.400    6087.898009    1862.124011    2789.109114       6950.477512
6 Nov 2020 05:04:14.500    6087.641226    1861.929140    2789.794947       6950.475643
6 Nov 2020 05:04:14.600    6087.384371    1861.734248    2790.480746       6950.473775
6 Nov 2020 05:04:14.700    6087.127444    1861.539334    2791.166512       6950.471906
6 Nov 2020 05:04:14.800    6086.870445    1861.344397    2791.852245       6950.470037
6 Nov 2020 05:04:14.900    6086.613373    1861.149439    2792.537945       6950.468168
6 Nov 2020 05:04:15.000    6086.356229    1860.954458    2793.223611       6950.466300
6 Nov 2020 05:04:15.100    6086.099012    1860.759455    2793.909244       6950.464431
6 Nov 2020 05:04:15.200    6085.841724    1860.564430    2794.594844       6950.462562
6 Nov 2020 05:04:15.300    6085.584363    1860.369383    2795.280411       6950.460694
6 Nov 2020 05:04:15.400    6085.326930    1860.174314    2795.965944       6950.458825
6 Nov 2020 05:04:15.500    6085.069424    1859.979223    2796.651444       6950.456957
6 Nov 2020 05:04:15.600    6084.811847    1859.784110    2797.336911       6950.455089
6 Nov 2020 05:04:15.700    6084.554197    1859.588975    2798.022344       6950.453220
6 Nov 2020 05:04:15.800    6084.296475    1859.393817    2798.707744       6950.451352
6 Nov 2020 05:04:15.900    6084.038680    1859.198638    2799.393111       6950.449484
6 Nov 2020 05:04:16.000    6083.780814    1859.003436    2800.078445       6950.447616
6 Nov 2020 05:04:16.100    6083.522875    1858.808213    2800.763745       6950.445748
6 Nov 2020 05:04:16.200    6083.264864    1858.612967    2801.449011       6950.443880
6 Nov 2020 05:04:16.300    6083.006780    1858.417699    2802.134245       6950.442012
6 Nov 2020 05:04:16.400    6082.748625    1858.222409    2802.819445       6950.440144
6 Nov 2020 05:04:16.500    6082.490397    1858.027097    2803.504611       6950.438276
6 Nov 2020 05:04:16.600    6082.232097    1857.831763    2804.189745       6950.436408
6 Nov 2020 05:04:16.700    6081.973725    1857.636407    2804.874845       6950.434541
6 Nov 2020 05:04:16.800    6081.715280    1857.441029    2805.559911       6950.432673
6 Nov 2020 05:04:16.900    6081.456763    1857.245629    2806.244944       6950.430805
6 Nov 2020 05:04:17.000    6081.198175    1857.050207    2806.929944       6950.428938
6 Nov 2020 05:04:17.100    6080.939513    1856.854763    2807.614910       6950.427070
6 Nov 2020 05:04:17.200    6080.680780    1856.659296    2808.299843       6950.425203
6 Nov 2020 05:04:17.300    6080.421975    1856.463808    2808.984742       6950.423335
6 Nov 2020 05:04:17.400    6080.163097    1856.268298    2809.669608       6950.421468
6 Nov 2020 05:04:17.500    6079.904147    1856.072765    2810.354441       6950.419601
6 Nov 2020 05:04:17.600    6079.645125    1855.877211    2811.039240       6950.417734
6 Nov 2020 05:04:17.700    6079.386030    1855.681634    2811.724005       6950.415866
6 Nov 2020 05:04:17.800    6079.126864    1855.486036    2812.408737       6950.413999
6 Nov 2020 05:04:17.900    6078.867625    1855.290415    2813.093436       6950.412132
6 Nov 2020 05:04:18.000    6078.608314    1855.094773    2813.778101       6950.410265
6 Nov 2020 05:04:18.100    6078.348931    1854.899108    2814.462732       6950.408398
6 Nov 2020 05:04:18.200    6078.089476    1854.703421    2815.147331       6950.406531
6 Nov 2020 05:04:18.300    6077.829949    1854.507713    2815.831895       6950.404665
6 Nov 2020 05:04:18.400    6077.570349    1854.311982    2816.516426       6950.402798
6 Nov 2020 05:04:18.500    6077.310677    1854.116229    2817.200924       6950.400931
6 Nov 2020 05:04:18.600    6077.050933    1853.920454    2817.885387       6950.399064
